datetime,id,name,geoid,geoname,value
2015-04-14 22:00:00,600,,1.0,Portugal,48.95458333333333
2015-04-14 22:00:00,600,,2.0,Francia,45.77916666666667
2015-04-14 22:00:00,600,,3.0,España,48.95458333333333
2015-04-15 22:00:00,600,,1.0,Portugal,50.90625
2015-04-15 22:00:00,600,,2.0,Francia,45.16
2015-04-15 22:00:00,600,,3.0,España,50.90625
2015-04-16 22:00:00,600,,1.0,Portugal,56.3
2015-04-16 22:00:00,600,,2.0,Francia,43.57
2015-04-16 22:00:00,600,,3.0,España,56.3
2015-04-17 22:00:00,600,,1.0,Portugal,48.11625
2015-04-17 22:00:00,600,,2.0,Francia,25.47375
2015-04-17 22:00:00,600,,3.0,España,48.11625
2015-04-18 22:00:00,600,,1.0,Portugal,41.49625
2015-04-18 22:00:00,600,,2.0,Francia,24.08875
2015-04-18 22:00:00,600,,3.0,España,40.74166666666667
2015-04-19 22:00:00,600,,1.0,Portugal,55.29083333333333
2015-04-19 22:00:00,600,,2.0,Francia,40.63125
2015-04-19 22:00:00,600,,3.0,España,55.29083333333333
2015-04-20 22:00:00,600,,1.0,Portugal,48.41708333333333
2015-04-20 22:00:00,600,,2.0,Francia,42.51541666666667
2015-04-20 22:00:00,600,,3.0,España,48.41708333333333
2015-04-21 22:00:00,600,,1.0,Portugal,49.84916666666667
2015-04-21 22:00:00,600,,2.0,Francia,39.430416666666666
2015-04-21 22:00:00,600,,3.0,España,49.48583333333333
2015-04-22 22:00:00,600,,1.0,Portugal,61.625
2015-04-22 22:00:00,600,,2.0,Francia,39.30166666666667
2015-04-22 22:00:00,600,,3.0,España,61.625
2015-04-23 22:00:00,600,,1.0,Portugal,56.22041666666666
2015-04-23 22:00:00,600,,2.0,Francia,36.145833333333336
2015-04-23 22:00:00,600,,3.0,España,56.22041666666666
2015-04-24 22:00:00,600,,1.0,Portugal,44.265
2015-04-24 22:00:00,600,,2.0,Francia,27.07208333333333
2015-04-24 22:00:00,600,,3.0,España,44.265
2015-04-25 22:00:00,600,,1.0,Portugal,31.66208333333333
2015-04-25 22:00:00,600,,2.0,Francia,22.63
2015-04-25 22:00:00,600,,3.0,España,31.597916666666666
2015-04-26 22:00:00,600,,1.0,Portugal,43.02375
2015-04-26 22:00:00,600,,2.0,Francia,39.30916666666667
2015-04-26 22:00:00,600,,3.0,España,43.02375
2015-04-27 22:00:00,600,,1.0,Portugal,55.51541666666667
2015-04-27 22:00:00,600,,2.0,Francia,41.44875
2015-04-27 22:00:00,600,,3.0,España,55.51541666666667
2015-04-28 22:00:00,600,,1.0,Portugal,59.27458333333333
2015-04-28 22:00:00,600,,2.0,Francia,40.950833333333335
2015-04-28 22:00:00,600,,3.0,España,59.27458333333333
2015-04-29 22:00:00,600,,1.0,Portugal,53.76625
2015-04-29 22:00:00,600,,2.0,Francia,41.35958333333333
2015-04-29 22:00:00,600,,3.0,España,53.76625
2015-04-30 22:00:00,600,,1.0,Portugal,38.810833333333335
2015-04-30 22:00:00,600,,2.0,Francia,21.75791666666667
2015-04-30 22:00:00,600,,3.0,España,38.810833333333335
2015-05-01 22:00:00,600,,1.0,Portugal,40.394166666666656
2015-05-01 22:00:00,600,,2.0,Francia,25.22
2015-05-01 22:00:00,600,,3.0,España,40.394166666666656
2015-05-02 22:00:00,600,,1.0,Portugal,38.41
2015-05-02 22:00:00,600,,2.0,Francia,16.50375
2015-05-02 22:00:00,600,,3.0,España,38.41
2015-05-03 22:00:00,600,,1.0,Portugal,44.88958333333333
2015-05-03 22:00:00,600,,2.0,Francia,34.30333333333333
2015-05-03 22:00:00,600,,3.0,España,44.88958333333333
2015-05-04 22:00:00,600,,1.0,Portugal,45.56375
2015-05-04 22:00:00,600,,2.0,Francia,27.544583333333332
2015-05-04 22:00:00,600,,3.0,España,44.32875
2015-05-05 22:00:00,600,,1.0,Portugal,59.78
2015-05-05 22:00:00,600,,2.0,Francia,30.24208333333333
2015-05-05 22:00:00,600,,3.0,España,59.78
2015-05-06 22:00:00,600,,1.0,Portugal,49.46
2015-05-06 22:00:00,600,,2.0,Francia,38.607083333333335
2015-05-06 22:00:00,600,,3.0,España,49.46
2015-05-07 22:00:00,600,,1.0,Portugal,38.3525
2015-05-07 22:00:00,600,,2.0,Francia,25.62125
2015-05-07 22:00:00,600,,3.0,España,38.3525
2015-05-08 22:00:00,600,,1.0,Portugal,52.8
2015-05-08 22:00:00,600,,2.0,Francia,17.290416666666665
2015-05-08 22:00:00,600,,3.0,España,52.8
2015-05-09 22:00:00,600,,1.0,Portugal,42.0975
2015-05-09 22:00:00,600,,2.0,Francia,11.93875
2015-05-09 22:00:00,600,,3.0,España,42.0975
2015-05-10 22:00:00,600,,1.0,Portugal,52.38583333333333
2015-05-10 22:00:00,600,,2.0,Francia,31.00791666666667
2015-05-10 22:00:00,600,,3.0,España,52.38583333333333
2015-05-11 22:00:00,600,,1.0,Portugal,52.63666666666666
2015-05-11 22:00:00,600,,2.0,Francia,28.6775
2015-05-11 22:00:00,600,,3.0,España,52.63666666666666
2015-05-12 22:00:00,600,,1.0,Portugal,48.98041666666666
2015-05-12 22:00:00,600,,2.0,Francia,26.80208333333333
2015-05-12 22:00:00,600,,3.0,España,48.98041666666666
2015-05-13 22:00:00,600,,1.0,Portugal,44.67958333333333
2015-05-13 22:00:00,600,,2.0,Francia,20.045
2015-05-13 22:00:00,600,,3.0,España,44.67958333333333
2015-05-14 22:00:00,600,,1.0,Portugal,43.28291666666666
2015-05-14 22:00:00,600,,2.0,Francia,29.915
2015-05-14 22:00:00,600,,3.0,España,43.28291666666666
2015-05-15 22:00:00,600,,1.0,Portugal,34.01333333333333
2015-05-15 22:00:00,600,,2.0,Francia,21.766666666666666
2015-05-15 22:00:00,600,,3.0,España,34.01333333333333
2015-05-16 22:00:00,600,,1.0,Portugal,29.76583333333333
2015-05-16 22:00:00,600,,2.0,Francia,14.059166666666664
2015-05-16 22:00:00,600,,3.0,España,29.36375
2015-05-17 22:00:00,600,,1.0,Portugal,51.82291666666666
2015-05-17 22:00:00,600,,2.0,Francia,29.89458333333333
2015-05-17 22:00:00,600,,3.0,España,51.82291666666666
2015-05-18 22:00:00,600,,1.0,Portugal,42.19
2015-05-18 22:00:00,600,,2.0,Francia,29.05625
2015-05-18 22:00:00,600,,3.0,España,42.19
2015-05-19 22:00:00,600,,1.0,Portugal,45.93083333333333
2015-05-19 22:00:00,600,,2.0,Francia,35.5075
2015-05-19 22:00:00,600,,3.0,España,45.93083333333333
2015-05-20 22:00:00,600,,1.0,Portugal,43.67583333333334
2015-05-20 22:00:00,600,,2.0,Francia,35.34208333333333
2015-05-20 22:00:00,600,,3.0,España,43.67583333333334
2015-05-21 22:00:00,600,,1.0,Portugal,44.20791666666667
2015-05-21 22:00:00,600,,2.0,Francia,32.87625
2015-05-21 22:00:00,600,,3.0,España,44.20791666666667
2015-05-22 22:00:00,600,,1.0,Portugal,34.38083333333333
2015-05-22 22:00:00,600,,2.0,Francia,24.95583333333333
2015-05-22 22:00:00,600,,3.0,España,34.38083333333333
2015-05-23 22:00:00,600,,1.0,Portugal,31.81
2015-05-23 22:00:00,600,,2.0,Francia,19.598333333333333
2015-05-23 22:00:00,600,,3.0,España,31.64125
2015-05-24 22:00:00,600,,1.0,Portugal,48.23416666666667
2015-05-24 22:00:00,600,,2.0,Francia,22.94375
2015-05-24 22:00:00,600,,3.0,España,48.23416666666667
2015-05-25 22:00:00,600,,1.0,Portugal,47.58291666666667
2015-05-25 22:00:00,600,,2.0,Francia,34.03333333333333
2015-05-25 22:00:00,600,,3.0,España,47.58291666666667
2015-05-26 22:00:00,600,,1.0,Portugal,48.55166666666667
2015-05-26 22:00:00,600,,2.0,Francia,31.35166666666667
2015-05-26 22:00:00,600,,3.0,España,48.55166666666667
2015-05-27 22:00:00,600,,1.0,Portugal,52.67208333333333
2015-05-27 22:00:00,600,,2.0,Francia,32.985416666666666
2015-05-27 22:00:00,600,,3.0,España,52.67208333333333
2015-05-28 22:00:00,600,,1.0,Portugal,54.61791666666666
2015-05-28 22:00:00,600,,2.0,Francia,33.72
2015-05-28 22:00:00,600,,3.0,España,54.61791666666666
2015-05-29 22:00:00,600,,1.0,Portugal,50.84
2015-05-29 22:00:00,600,,2.0,Francia,20.96375
2015-05-29 22:00:00,600,,3.0,España,50.84
2015-05-30 22:00:00,600,,1.0,Portugal,47.76375
2015-05-30 22:00:00,600,,2.0,Francia,16.336666666666666
2015-05-30 22:00:00,600,,3.0,España,47.76375
2015-05-31 22:00:00,600,,1.0,Portugal,55.77958333333334
2015-05-31 22:00:00,600,,2.0,Francia,30.9975
2015-05-31 22:00:00,600,,3.0,España,55.77958333333334
2015-06-01 22:00:00,600,,1.0,Portugal,56.21458333333333
2015-06-01 22:00:00,600,,2.0,Francia,24.30208333333333
2015-06-01 22:00:00,600,,3.0,España,56.21458333333333
2015-06-02 22:00:00,600,,1.0,Portugal,55.38333333333333
2015-06-02 22:00:00,600,,2.0,Francia,30.33
2015-06-02 22:00:00,600,,3.0,España,55.38333333333333
2015-06-03 22:00:00,600,,1.0,Portugal,56.41291666666667
2015-06-03 22:00:00,600,,2.0,Francia,31.70583333333333
2015-06-03 22:00:00,600,,3.0,España,56.41291666666667
2015-06-04 22:00:00,600,,1.0,Portugal,55.76791666666666
2015-06-04 22:00:00,600,,2.0,Francia,39.059583333333336
2015-06-04 22:00:00,600,,3.0,España,55.76791666666666
2015-06-05 22:00:00,600,,1.0,Portugal,48.43791666666666
2015-06-05 22:00:00,600,,2.0,Francia,25.23416666666667
2015-06-05 22:00:00,600,,3.0,España,48.43791666666666
2015-06-06 22:00:00,600,,1.0,Portugal,46.16
2015-06-06 22:00:00,600,,2.0,Francia,18.4025
2015-06-06 22:00:00,600,,3.0,España,46.16
2015-06-07 22:00:00,600,,1.0,Portugal,55.87416666666667
2015-06-07 22:00:00,600,,2.0,Francia,32.97958333333333
2015-06-07 22:00:00,600,,3.0,España,55.87416666666667
2015-06-08 22:00:00,600,,1.0,Portugal,57.47833333333333
2015-06-08 22:00:00,600,,2.0,Francia,33.46875
2015-06-08 22:00:00,600,,3.0,España,57.19291666666667
2015-06-09 22:00:00,600,,1.0,Portugal,57.1
2015-06-09 22:00:00,600,,2.0,Francia,32.39666666666667
2015-06-09 22:00:00,600,,3.0,España,57.1
2015-06-10 22:00:00,600,,1.0,Portugal,60.92375
2015-06-10 22:00:00,600,,2.0,Francia,36.99125
2015-06-10 22:00:00,600,,3.0,España,60.77291666666667
2015-06-11 22:00:00,600,,1.0,Portugal,58.21208333333333
2015-06-11 22:00:00,600,,2.0,Francia,35.924166666666665
2015-06-11 22:00:00,600,,3.0,España,58.21208333333333
2015-06-12 22:00:00,600,,1.0,Portugal,56.37458333333333
2015-06-12 22:00:00,600,,2.0,Francia,26.1375
2015-06-12 22:00:00,600,,3.0,España,56.37458333333333
2015-06-13 22:00:00,600,,1.0,Portugal,50.86791666666666
2015-06-13 22:00:00,600,,2.0,Francia,19.289166666666667
2015-06-13 22:00:00,600,,3.0,España,50.86791666666666
2015-06-14 22:00:00,600,,1.0,Portugal,55.80291666666667
2015-06-14 22:00:00,600,,2.0,Francia,34.93375
2015-06-14 22:00:00,600,,3.0,España,55.80291666666667
2015-06-15 22:00:00,600,,1.0,Portugal,53.5175
2015-06-15 22:00:00,600,,2.0,Francia,38.93666666666667
2015-06-15 22:00:00,600,,3.0,España,53.5175
2015-06-16 22:00:00,600,,1.0,Portugal,48.54916666666666
2015-06-16 22:00:00,600,,2.0,Francia,31.43666666666667
2015-06-16 22:00:00,600,,3.0,España,48.54916666666666
2015-06-17 22:00:00,600,,1.0,Portugal,45.68666666666667
2015-06-17 22:00:00,600,,2.0,Francia,36.92166666666667
2015-06-17 22:00:00,600,,3.0,España,45.68666666666667
2015-06-18 22:00:00,600,,1.0,Portugal,48.47541666666667
2015-06-18 22:00:00,600,,2.0,Francia,35.9325
2015-06-18 22:00:00,600,,3.0,España,48.47541666666667
2015-06-19 22:00:00,600,,1.0,Portugal,46.125
2015-06-19 22:00:00,600,,2.0,Francia,26.93333333333333
2015-06-19 22:00:00,600,,3.0,España,46.125
2015-06-20 22:00:00,600,,1.0,Portugal,47.35375
2015-06-20 22:00:00,600,,2.0,Francia,18.489166666666666
2015-06-20 22:00:00,600,,3.0,España,47.35375
2015-06-21 22:00:00,600,,1.0,Portugal,60.76833333333333
2015-06-21 22:00:00,600,,2.0,Francia,34.25208333333333
2015-06-21 22:00:00,600,,3.0,España,60.76833333333333
2015-06-22 22:00:00,600,,1.0,Portugal,58.535
2015-06-22 22:00:00,600,,2.0,Francia,37.93416666666667
2015-06-22 22:00:00,600,,3.0,España,58.535
2015-06-23 22:00:00,600,,1.0,Portugal,59.46083333333333
2015-06-23 22:00:00,600,,2.0,Francia,35.26416666666667
2015-06-23 22:00:00,600,,3.0,España,59.46083333333333
2015-06-24 22:00:00,600,,1.0,Portugal,60.93791666666666
2015-06-24 22:00:00,600,,2.0,Francia,42.06166666666667
2015-06-24 22:00:00,600,,3.0,España,60.93791666666666
2015-06-25 22:00:00,600,,1.0,Portugal,62.50708333333333
2015-06-25 22:00:00,600,,2.0,Francia,40.79583333333333
2015-06-25 22:00:00,600,,3.0,España,62.50708333333333
2015-06-26 22:00:00,600,,1.0,Portugal,56.06583333333333
2015-06-26 22:00:00,600,,2.0,Francia,30.0025
2015-06-26 22:00:00,600,,3.0,España,56.04041666666666
2015-06-27 22:00:00,600,,1.0,Portugal,49.56291666666666
2015-06-27 22:00:00,600,,2.0,Francia,24.680416666666666
2015-06-27 22:00:00,600,,3.0,España,49.56291666666666
2015-06-28 22:00:00,600,,1.0,Portugal,58.98833333333334
2015-06-28 22:00:00,600,,2.0,Francia,37.745
2015-06-28 22:00:00,600,,3.0,España,58.97875
2015-06-29 22:00:00,600,,1.0,Portugal,59.01541666666667
2015-06-29 22:00:00,600,,2.0,Francia,39.48458333333333
2015-06-29 22:00:00,600,,3.0,España,59.01541666666667
2015-06-30 22:00:00,600,,1.0,Portugal,59.48541666666666
2015-06-30 22:00:00,600,,2.0,Francia,42.67125
2015-06-30 22:00:00,600,,3.0,España,59.46583333333334
2015-07-01 22:00:00,600,,1.0,Portugal,63.98208333333334
2015-07-01 22:00:00,600,,2.0,Francia,48.57416666666666
2015-07-01 22:00:00,600,,3.0,España,63.98208333333334
2015-07-02 22:00:00,600,,1.0,Portugal,60.1775
2015-07-02 22:00:00,600,,2.0,Francia,50.6025
2015-07-02 22:00:00,600,,3.0,España,60.1775
2015-07-03 22:00:00,600,,1.0,Portugal,56.60708333333334
2015-07-03 22:00:00,600,,2.0,Francia,35.134166666666665
2015-07-03 22:00:00,600,,3.0,España,56.60708333333334
2015-07-04 22:00:00,600,,1.0,Portugal,52.1375
2015-07-04 22:00:00,600,,2.0,Francia,29.23625
2015-07-04 22:00:00,600,,3.0,España,50.29666666666667
2015-07-05 22:00:00,600,,1.0,Portugal,59.47625
2015-07-05 22:00:00,600,,2.0,Francia,45.735
2015-07-05 22:00:00,600,,3.0,España,59.47625
2015-07-06 22:00:00,600,,1.0,Portugal,61.05958333333334
2015-07-06 22:00:00,600,,2.0,Francia,50.56041666666667
2015-07-06 22:00:00,600,,3.0,España,61.05958333333334
2015-07-07 22:00:00,600,,1.0,Portugal,59.25833333333333
2015-07-07 22:00:00,600,,2.0,Francia,37.181666666666665
2015-07-07 22:00:00,600,,3.0,España,59.25833333333333
2015-07-08 22:00:00,600,,1.0,Portugal,59.73208333333334
2015-07-08 22:00:00,600,,2.0,Francia,39.29708333333333
2015-07-08 22:00:00,600,,3.0,España,59.73208333333334
2015-07-09 22:00:00,600,,1.0,Portugal,62.94791666666666
2015-07-09 22:00:00,600,,2.0,Francia,38.91583333333333
2015-07-09 22:00:00,600,,3.0,España,62.94791666666666
2015-07-10 22:00:00,600,,1.0,Portugal,55.92958333333333
2015-07-10 22:00:00,600,,2.0,Francia,35.67458333333333
2015-07-10 22:00:00,600,,3.0,España,55.92958333333333
2015-07-11 22:00:00,600,,1.0,Portugal,52.42791666666667
2015-07-11 22:00:00,600,,2.0,Francia,28.23041666666667
2015-07-11 22:00:00,600,,3.0,España,52.42791666666667
2015-07-12 22:00:00,600,,1.0,Portugal,62.51375
2015-07-12 22:00:00,600,,2.0,Francia,40.34458333333333
2015-07-12 22:00:00,600,,3.0,España,62.51375
2015-07-13 22:00:00,600,,1.0,Portugal,60.42
2015-07-13 22:00:00,600,,2.0,Francia,34.665
2015-07-13 22:00:00,600,,3.0,España,60.42
2015-07-14 22:00:00,600,,1.0,Portugal,61.59083333333334
2015-07-14 22:00:00,600,,2.0,Francia,47.18333333333333
2015-07-14 22:00:00,600,,3.0,España,61.59083333333334
2015-07-15 22:00:00,600,,1.0,Portugal,64.25166666666667
2015-07-15 22:00:00,600,,2.0,Francia,47.40541666666667
2015-07-15 22:00:00,600,,3.0,España,64.25166666666667
2015-07-16 22:00:00,600,,1.0,Portugal,63.48791666666666
2015-07-16 22:00:00,600,,2.0,Francia,41.68125
2015-07-16 22:00:00,600,,3.0,España,63.48791666666666
2015-07-17 22:00:00,600,,1.0,Portugal,61.92833333333334
2015-07-17 22:00:00,600,,2.0,Francia,38.693333333333335
2015-07-17 22:00:00,600,,3.0,España,61.92833333333334
2015-07-18 22:00:00,600,,1.0,Portugal,56.22625
2015-07-18 22:00:00,600,,2.0,Francia,31.161666666666665
2015-07-18 22:00:00,600,,3.0,España,56.22625
2015-07-19 22:00:00,600,,1.0,Portugal,63.87125
2015-07-19 22:00:00,600,,2.0,Francia,43.91666666666666
2015-07-19 22:00:00,600,,3.0,España,63.87125
2015-07-20 22:00:00,600,,1.0,Portugal,65.24958333333333
2015-07-20 22:00:00,600,,2.0,Francia,50.89666666666667
2015-07-20 22:00:00,600,,3.0,España,65.24958333333333
2015-07-21 22:00:00,600,,1.0,Portugal,64.0275
2015-07-21 22:00:00,600,,2.0,Francia,45.90708333333333
2015-07-21 22:00:00,600,,3.0,España,64.0275
2015-07-22 22:00:00,600,,1.0,Portugal,64.50458333333333
2015-07-22 22:00:00,600,,2.0,Francia,48.08083333333333
2015-07-22 22:00:00,600,,3.0,España,64.50458333333333
2015-07-23 22:00:00,600,,1.0,Portugal,59.70791666666667
2015-07-23 22:00:00,600,,2.0,Francia,45.60916666666667
2015-07-23 22:00:00,600,,3.0,España,59.70791666666667
2015-07-24 22:00:00,600,,1.0,Portugal,51.57708333333333
2015-07-24 22:00:00,600,,2.0,Francia,20.0675
2015-07-24 22:00:00,600,,3.0,España,51.57708333333333
2015-07-25 22:00:00,600,,1.0,Portugal,49.45916666666667
2015-07-25 22:00:00,600,,2.0,Francia,16.413333333333334
2015-07-25 22:00:00,600,,3.0,España,49.39041666666667
2015-07-26 22:00:00,600,,1.0,Portugal,60.65333333333334
2015-07-26 22:00:00,600,,2.0,Francia,25.54833333333333
2015-07-26 22:00:00,600,,3.0,España,60.65333333333334
2015-07-27 22:00:00,600,,1.0,Portugal,62.735
2015-07-27 22:00:00,600,,2.0,Francia,26.43208333333333
2015-07-27 22:00:00,600,,3.0,España,62.735
2015-07-28 22:00:00,600,,1.0,Portugal,60.47291666666667
2015-07-28 22:00:00,600,,2.0,Francia,28.28125
2015-07-28 22:00:00,600,,3.0,España,60.47291666666667
2015-07-29 22:00:00,600,,1.0,Portugal,56.33333333333334
2015-07-29 22:00:00,600,,2.0,Francia,30.83625
2015-07-29 22:00:00,600,,3.0,España,56.33333333333334
2015-07-30 22:00:00,600,,1.0,Portugal,55.64166666666666
2015-07-30 22:00:00,600,,2.0,Francia,31.4025
2015-07-30 22:00:00,600,,3.0,España,55.64166666666666
2015-07-31 22:00:00,600,,1.0,Portugal,53.47
2015-07-31 22:00:00,600,,2.0,Francia,25.86291666666667
2015-07-31 22:00:00,600,,3.0,España,53.47
2015-08-01 22:00:00,600,,1.0,Portugal,45.785
2015-08-01 22:00:00,600,,2.0,Francia,18.847083333333334
2015-08-01 22:00:00,600,,3.0,España,45.785
2015-08-02 22:00:00,600,,1.0,Portugal,61.3425
2015-08-02 22:00:00,600,,2.0,Francia,31.18875
2015-08-02 22:00:00,600,,3.0,España,61.3425
2015-08-03 22:00:00,600,,1.0,Portugal,61.70916666666667
2015-08-03 22:00:00,600,,2.0,Francia,36.860416666666666
2015-08-03 22:00:00,600,,3.0,España,61.70916666666667
2015-08-04 22:00:00,600,,1.0,Portugal,61.4375
2015-08-04 22:00:00,600,,2.0,Francia,35.43083333333333
2015-08-04 22:00:00,600,,3.0,España,61.4375
2015-08-05 22:00:00,600,,1.0,Portugal,62.49458333333333
2015-08-05 22:00:00,600,,2.0,Francia,36.32208333333333
2015-08-05 22:00:00,600,,3.0,España,62.49458333333333
2015-08-06 22:00:00,600,,1.0,Portugal,62.82625
2015-08-06 22:00:00,600,,2.0,Francia,35.56041666666667
2015-08-06 22:00:00,600,,3.0,España,62.82625
2015-08-07 22:00:00,600,,1.0,Portugal,54.93041666666666
2015-08-07 22:00:00,600,,2.0,Francia,27.93875
2015-08-07 22:00:00,600,,3.0,España,54.93041666666666
2015-08-08 22:00:00,600,,1.0,Portugal,46.46166666666666
2015-08-08 22:00:00,600,,2.0,Francia,27.165416666666665
2015-08-08 22:00:00,600,,3.0,España,46.46166666666666
2015-08-09 22:00:00,600,,1.0,Portugal,60.27875
2015-08-09 22:00:00,600,,2.0,Francia,33.24125
2015-08-09 22:00:00,600,,3.0,España,60.27875
2015-08-10 22:00:00,600,,1.0,Portugal,62.10625
2015-08-10 22:00:00,600,,2.0,Francia,37.13625
2015-08-10 22:00:00,600,,3.0,España,62.10625
2015-08-11 22:00:00,600,,1.0,Portugal,59.49791666666667
2015-08-11 22:00:00,600,,2.0,Francia,35.550833333333344
2015-08-11 22:00:00,600,,3.0,España,59.49791666666667
2015-08-12 22:00:00,600,,1.0,Portugal,52.27416666666666
2015-08-12 22:00:00,600,,2.0,Francia,31.65916666666667
2015-08-12 22:00:00,600,,3.0,España,52.27416666666666
2015-08-13 22:00:00,600,,1.0,Portugal,55.22166666666666
2015-08-13 22:00:00,600,,2.0,Francia,29.96125
2015-08-13 22:00:00,600,,3.0,España,55.22166666666666
2015-08-14 22:00:00,600,,1.0,Portugal,49.1425
2015-08-14 22:00:00,600,,2.0,Francia,26.25708333333333
2015-08-14 22:00:00,600,,3.0,España,49.1425
2015-08-15 22:00:00,600,,1.0,Portugal,52.05166666666667
2015-08-15 22:00:00,600,,2.0,Francia,25.83583333333333
2015-08-15 22:00:00,600,,3.0,España,52.05166666666667
2015-08-16 22:00:00,600,,1.0,Portugal,60.00791666666667
2015-08-16 22:00:00,600,,2.0,Francia,38.91166666666667
2015-08-16 22:00:00,600,,3.0,España,60.00791666666667
2015-08-17 22:00:00,600,,1.0,Portugal,55.9325
2015-08-17 22:00:00,600,,2.0,Francia,34.74833333333333
2015-08-17 22:00:00,600,,3.0,España,55.9325
2015-08-18 22:00:00,600,,1.0,Portugal,57.34291666666667
2015-08-18 22:00:00,600,,2.0,Francia,38.430416666666666
2015-08-18 22:00:00,600,,3.0,España,57.34291666666667
2015-08-19 22:00:00,600,,1.0,Portugal,57.73458333333333
2015-08-19 22:00:00,600,,2.0,Francia,33.3125
2015-08-19 22:00:00,600,,3.0,España,57.73458333333333
2015-08-20 22:00:00,600,,1.0,Portugal,61.87
2015-08-20 22:00:00,600,,2.0,Francia,29.87958333333333
2015-08-20 22:00:00,600,,3.0,España,61.87
2015-08-21 22:00:00,600,,1.0,Portugal,53.87291666666667
2015-08-21 22:00:00,600,,2.0,Francia,31.89791666666667
2015-08-21 22:00:00,600,,3.0,España,53.87291666666667
2015-08-22 22:00:00,600,,1.0,Portugal,32.93875
2015-08-22 22:00:00,600,,2.0,Francia,18.861666666666668
2015-08-22 22:00:00,600,,3.0,España,32.67541666666666
2015-08-23 22:00:00,600,,1.0,Portugal,53.00583333333334
2015-08-23 22:00:00,600,,2.0,Francia,32.84
2015-08-23 22:00:00,600,,3.0,España,53.00583333333334
2015-08-24 22:00:00,600,,1.0,Portugal,60.41125
2015-08-24 22:00:00,600,,2.0,Francia,31.4375
2015-08-24 22:00:00,600,,3.0,España,60.41125
2015-08-25 22:00:00,600,,1.0,Portugal,54.94916666666666
2015-08-25 22:00:00,600,,2.0,Francia,32.28916666666667
2015-08-25 22:00:00,600,,3.0,España,54.94916666666666
2015-08-26 22:00:00,600,,1.0,Portugal,51.27958333333334
2015-08-26 22:00:00,600,,2.0,Francia,35.68958333333333
2015-08-26 22:00:00,600,,3.0,España,51.27958333333334
2015-08-27 22:00:00,600,,1.0,Portugal,60.31416666666666
2015-08-27 22:00:00,600,,2.0,Francia,42.800833333333344
2015-08-27 22:00:00,600,,3.0,España,60.31416666666666
2015-08-28 22:00:00,600,,1.0,Portugal,52.40041666666666
2015-08-28 22:00:00,600,,2.0,Francia,34.345
2015-08-28 22:00:00,600,,3.0,España,52.40041666666666
2015-08-29 22:00:00,600,,1.0,Portugal,46.82166666666666
2015-08-29 22:00:00,600,,2.0,Francia,26.935
2015-08-29 22:00:00,600,,3.0,España,46.82166666666666
2015-08-30 22:00:00,600,,1.0,Portugal,63.52
2015-08-30 22:00:00,600,,2.0,Francia,39.88791666666667
2015-08-30 22:00:00,600,,3.0,España,63.52
2015-08-31 22:00:00,600,,1.0,Portugal,57.96791666666667
2015-08-31 22:00:00,600,,2.0,Francia,42.211666666666666
2015-08-31 22:00:00,600,,3.0,España,57.96791666666667
2015-09-01 22:00:00,600,,1.0,Portugal,58.19333333333334
2015-09-01 22:00:00,600,,2.0,Francia,41.415416666666665
2015-09-01 22:00:00,600,,3.0,España,58.19333333333334
2015-09-02 22:00:00,600,,1.0,Portugal,54.74166666666667
2015-09-02 22:00:00,600,,2.0,Francia,41.6775
2015-09-02 22:00:00,600,,3.0,España,54.74166666666667
2015-09-03 22:00:00,600,,1.0,Portugal,54.78541666666667
2015-09-03 22:00:00,600,,2.0,Francia,37.419583333333335
2015-09-03 22:00:00,600,,3.0,España,54.78541666666667
2015-09-04 22:00:00,600,,1.0,Portugal,51.89125
2015-09-04 22:00:00,600,,2.0,Francia,29.5325
2015-09-04 22:00:00,600,,3.0,España,51.89125
2015-09-05 22:00:00,600,,1.0,Portugal,51.07291666666666
2015-09-05 22:00:00,600,,2.0,Francia,17.425
2015-09-05 22:00:00,600,,3.0,España,51.07291666666666
2015-09-06 22:00:00,600,,1.0,Portugal,59.04041666666666
2015-09-06 22:00:00,600,,2.0,Francia,36.23416666666667
2015-09-06 22:00:00,600,,3.0,España,59.04041666666666
2015-09-07 22:00:00,600,,1.0,Portugal,61.276666666666664
2015-09-07 22:00:00,600,,2.0,Francia,38.23125
2015-09-07 22:00:00,600,,3.0,España,61.276666666666664
2015-09-08 22:00:00,600,,1.0,Portugal,60.96625
2015-09-08 22:00:00,600,,2.0,Francia,37.59875
2015-09-08 22:00:00,600,,3.0,España,60.96625
2015-09-09 22:00:00,600,,1.0,Portugal,59.65208333333333
2015-09-09 22:00:00,600,,2.0,Francia,38.65916666666666
2015-09-09 22:00:00,600,,3.0,España,59.65208333333333
2015-09-10 22:00:00,600,,1.0,Portugal,55.69958333333334
2015-09-10 22:00:00,600,,2.0,Francia,39.26416666666667
2015-09-10 22:00:00,600,,3.0,España,55.69958333333334
2015-09-11 22:00:00,600,,1.0,Portugal,51.62708333333333
2015-09-11 22:00:00,600,,2.0,Francia,34.73125
2015-09-11 22:00:00,600,,3.0,España,51.62708333333333
2015-09-12 22:00:00,600,,1.0,Portugal,36.54833333333333
2015-09-12 22:00:00,600,,2.0,Francia,28.87958333333333
2015-09-12 22:00:00,600,,3.0,España,35.917916666666656
2015-09-13 22:00:00,600,,1.0,Portugal,49.65791666666666
